"latitude","longitude","name","country","refcode"
"41.9227","-72.6255","Algonquin Windsor Locks","US","USA0010567"
"44.5192","-73.4648","Alice Falls Hydro Project","US","USA0054391"
"34.1637","-84.7282","Allatoona","US","USA0000760"
"42.5638","-85.9540","Allegan Dam","US","USA0001694"
"42.5027","-78.0686","Allegany Cogen","US","USA0007784"
"40.5453","-79.7686","Allegheny Energy Units 3 4 & 5","US","USA0055710"
"40.8966","-79.4790","Allegheny Hydro No 8","US","USA0050897"
"40.9560","-79.5507","Allegheny Hydro No 9","US","USA0050898"
"40.7164","-79.5772","Allegheny No 6 Hydro Station","US","USA0050894"
"40.6829","-79.6653","Allegheny No. 5 Hydro Station","US","USA0050893"
"40.3839","-78.5794","Allegheny Ridge Wind Farm","US","USA0056451"
"35.0741","-90.1487","Allen","US","USA0003393"
"45.0300","-92.7786","Allen S King","US","USA0001915"
"32.9950","-81.2819","Allendale Biomass","US","USA0058706"
"43.4000","-95.6333","Allendorf","US","USA0056215"
"44.6603","-74.8603","Allens Falls","US","USA0002540"
"41.1511","-76.9178","Allenwood","US","USA0057581"
"29.6833","-89.9750","Alliance Refinery","US","USA0052031"
"44.1936","-88.5064","Alliant Energy Neenah","US","USA0055135"
"42.0243","-91.7040","Alliant SBD 8501 Aegon LI","US","USA0054714"
"41.7958","-92.0592","Alliant SBD 8601 Quad Graphics","US","USA0054720"
"42.0289","-91.5975","Alliant SBD 8602 Marion Sub","US","USA0054716"
"42.0356","-91.6458","Alliant SBD 9106 Rockwell CR","US","USA0054717"
"42.0560","-92.8971","Alliant SBD 9107 JBS USA","US","USA0054715"
"43.0906","-91.5542","Alliant SBD 9201 Norplex","US","USA0054712"
"41.9350","-91.6361","Alliant SBD 9203 Profol","US","USA0054719"
"42.4906","-90.7450","Alliant SBD 9205 A Y McDonald","US","USA0054710"
"43.3744","-92.1331","Alliant SBD 9206 Donaldson","US","USA0054718"
"42.5300","-90.6847","Alliant SBD 9301 Prairie Farms","US","USA0054735"
"42.0264","-91.7042","Alliant SBD 9302 Aegon NP","US","USA0054967"
"41.9167","-91.6542","Alliant SBD 9403 Aegon DC","US","USA0054929"
"42.8381","-93.6033","Alliant SBD 9502 Eaton","US","USA0054968"
"41.9244","-91.6385","Alliant SBD 9901 Wells Fargo","US","USA0056074"
"41.9701","-91.6662","Alliant SBD0201 Ingredion","US","USA0055996"
"42.0277","-91.7111","Alliant SBG 9802 Toyota","US","USA0056073"
"61.0844","-146.3533","Allison Creek Hydro","US","USA0058982"
"37.5744","-120.9850","Almond Power Plant","US","USA0007315"
"21.4069","-158.1514","Aloha Solar Energy Fund 1 PK1","US","USA0058659"
"41.6631","-76.8056","Alpaca","US","USA0058813"
"35.8983","-119.4353","Alpaugh 50","US","USA0058003"
"35.9025","-119.4428","Alpaugh North","US","USA0058002"
"39.3050","-76.9019","Alpha Ridge LFG","US","USA0058252"
"45.0637","-84.8253","Alpine Power Plant","US","USA0059926"
"34.7892","-118.5047","Alpine Solar","US","USA0057295"
"39.5698","-90.4360","Alsey","US","USA0007818"
"32.5720","-107.4865","Alta Luna","US","USA0060258"
"42.6736","-95.3026","Alta Municipal Utilities","US","USA0001121"
"39.2160","-120.8036","Alta Powerhouse","US","USA0000214"
"35.0337","-118.3534","Alta Wind Energy Center I","US","USA0057282"
"35.0239","-118.2953","Alta Wind Energy Center II","US","USA0057291"
"35.0239","-118.2953","Alta Wind Energy Center III","US","USA0057292"
"35.0086","-118.2422","Alta Wind Energy Center IV","US","USA0057293"
"35.0086","-118.2422","Alta Wind Energy Center V","US","USA0057294"
"35.0267","-118.2348","Alta Wind VIII","US","USA0057835"
"35.0600","-118.2000","Alta Wind X","US","USA0058394"
"35.0650","-118.3900","Alta Wind XI","US","USA0058395"
"34.0594","-117.7742","AltaGas Pomona Energy Inc.","US","USA0050300"
"37.7325","-121.1160","AltaGas Ripon Energy Inc.","US","USA0050299"
"39.0687","-88.7555","Altamont","US","USA0007990"
"37.7493","-121.6499","Altamont Gas Recovery","US","USA0050571"
"37.1187","-79.2736","Altavista Power Station","US","USA0010773"
"33.9150","-116.5551","Altech III","US","USA0050485"
"43.6058","-116.5753","Amalgamated Sugar LLC Nampa","US","USA0054690"
"42.5328","-114.4328","Amalgamated Sugar Twin Falls","US","USA0010504"
"41.7932","-91.8918","Amana Society Service Company","US","USA0061850"
"40.5664","-74.2214","Amazon","US","USA0058357"
"37.4689","-121.1663","Amazon - Patterson PV","US","USA0061377"
"34.0884","-117.2458","Amazon San Bernardino","US","USA0059800"
"67.0880","-157.8567","Ambler","US","USA0060243"
"40.3008","-120.1050","Amedee Geothermal Venture I","US","USA0050964"
"37.3097","-78.0589","Amelia","US","USA0056681"
"39.6740","-121.7300","Ameresco Butte County","US","USA0057771"
"42.1626","-72.5367","Ameresco Chicopee Energy","US","USA0056426"
"34.4317","-118.6429","Ameresco Chiquita Canyon","US","USA0056898"
"32.6486","-96.6444","Ameresco Dallas LLC","US","USA0058946"
"39.0339","-75.7233","Ameresco Delaware Central","US","USA0056430"
"38.5992","-75.4342","Ameresco Delaware South","US","USA0056429"
"37.8834","-121.1851","Ameresco Forward","US","USA0058437"
"42.7083","-89.0208","Ameresco Janesville","US","USA0056427"
"38.5524","-92.0449","Ameresco Jefferson City","US","USA0056896"
"36.5342","-121.4086","Ameresco Johnson Canyon","US","USA0058397"
"38.0039","-121.9345","Ameresco Keller Canyon","US","USA0056897"
"37.5000","-122.4000","Ameresco Ox Mountain","US","USA0056895"
"38.0297","-120.9297","Ameresco San Joaquin","US","USA0058436"
"36.9178","-121.8156","Ameresco Santa Cruz Energy","US","USA0056428"
"38.3842","-77.4131","Ameresco Stafford","US","USA0056894"
"37.7544","-121.7289","Ameresco Vasco Road","US","USA0058435"
"47.7647","-96.6334","American Crystal Sugar Crookston","US","USA0054212"
"48.5932","-97.1761","American Crystal Sugar Drayton","US","USA0054213"
"47.9272","-97.0072","American Crystal Sugar East Grand Forks","US","USA0054214"
"47.4376","-97.0631","American Crystal Sugar Hillsboro","US","USA0054210"
"46.9026","-96.7611","American Crystal Sugar Moorhead","US","USA0054211"
"42.7778","-112.8764","American Falls","US","USA0000809"
"42.8240","-112.7520","American Falls Solar","US","USA0060011"
"42.8240","-112.7520","American Falls Solar II","US","USA0060012"
"39.6486","-106.9494","American Gypsum Cogeneration","US","USA0054630"
"36.4183","-77.6558","American Legion PV 1","US","USA0059516"
"42.0258","-93.6089","Ames Electric Services Power Plant","US","USA0001122"
"42.0272","-93.5828","Ames GT","US","USA0006463"
"37.8660","-107.8831","Ames Hydro","US","USA0006207"
"35.3169","-81.9264","Amethyst Solar","US","USA0058730"
"42.3717","-72.5122","Amherst College Co Gen","US","USA0058185"
"29.4498","-101.0601","Amistad Dam & Power","US","USA0006128"
"43.0022","-71.4721","Amoskeag","US","USA0002354"
"37.1067","-120.2485","Ampersand Chowchilla Biomass LLC","US","USA0056706"
"32.2690","-110.9750","Amphitheater High School Solar","US","USA0060684"
"29.2347","-100.2092","Anacacho Wind Farm  LLC","US","USA0058000"
"39.7570","-81.1155","Anadarko","US","USA0002945"
"35.0847","-98.2300","Anadarko Plant","US","USA0003006"
"33.8535","-117.8563","Anaheim GT","US","USA0007693"
"33.8025","-117.9197","Anaheim Solar Energy Plant","US","USA0059416"
"41.8508","-91.2342","Anchor Wind  LLC","US","USA0058044"
"61.2221","-149.8661","Anchorage 1","US","USA0000075"
"28.1844","-82.7886","Anclote","US","USA0008048"
"40.0529","-85.7389","Anderson","US","USA0007336"
"41.6014","-93.5765","Anderson Erickson","US","USA0056138"
"34.9756","-78.5167","Anderson Farm LLC","US","USA0059115"
"42.4714","-71.7433","Anderson Power Products Division","US","USA0010553"
"43.3571","-115.4515","Anderson Ranch","US","USA0006395"
"34.5739","-82.4621","Anderson Regional Landfill","US","USA0056121"
"33.0294","-103.8558","Anderson Wind I","US","USA0058939"
"33.0139","-103.8650","Anderson Wind II","US","USA0058940"
"35.1608","-77.1099","Andrew Solar","US","USA0059497"
"44.9019","-94.0316","Andromeda Community Solar","US","USA0061181"
"44.1353","-70.2015","Androscoggin 3","US","USA0001480"
"44.5063","-70.2423","Androscoggin Energy Center","US","USA0055031"
"44.5063","-70.2395","Androscoggin Mill","US","USA0054085"
"35.6511","-81.2086","Angel Solar","US","USA0058731"
"38.0719","-120.5394","Angels","US","USA0000215"
"35.5164","-78.7500","Angier Farm","US","USA0058867"
"57.4992","-134.5861","Angoon","US","USA0007462"
"43.6035","-96.6356","Angus Anson","US","USA0007237"
"38.2336","-122.0925","Anheuser-Busch #2","US","USA0059331"
"30.4342","-81.6454","Anheuser-Busch Jacksonville","US","USA0010431"
"38.5978","-90.2107","Anheuser-Busch St Louis","US","USA0010430"
"61.5807","-159.5356","Aniak","US","USA0007182"
"36.7251","-108.1920","Animas","US","USA0002465"
"41.4442","-94.7665","Anita","US","USA0001123"
"45.2470","-94.1069","Annandale Solar","US","USA0060520"
"58.3176","-134.1010","Annex Creek","US","USA0000062"
"41.2892","-99.3863","Ansley","US","USA0002214"
"44.7975","-69.8867","Anson Abenaki Hydros","US","USA0010186"
"34.9687","-79.9217","Anson County Generation Facility","US","USA0056249"
"41.4169","-72.2344","Antares-GRE 314 East Lyme LLC","US","USA0059495"
"34.6948","-118.2877","Antelope Big Sky Ranch","US","USA0060279"
"34.6556","-118.2807","Antelope DSR 1","US","USA0060186"
"34.6869","-118.3117","Antelope DSR 2","US","USA0060187"
"33.8650","-101.8433","Antelope Station","US","USA0057865"
"47.3705","-101.8357","Antelope Valley","US","USA0006469"
"37.1517","-98.0311","Anthony","US","USA0001258"
"41.6272","-83.5747","Anthony Wayne Solar #1","US","USA0059489"
"43.9065","-96.1382","Antlia Community Solar","US","USA0060937"
"32.0681","-109.8904","Apache Solar 1","US","USA0060964"
"32.0603","-109.8931","Apache Station","US","USA0000160"
"35.1677","-84.2956","Apalachia","US","USA0003394"
"36.4160","-114.9609","Apex Generating Station","US","USA0055514"
"36.3900","-114.9700","Apex Solar PV Power Project","US","USA0058489"
"43.8150","-83.3150","Apple Blossom Wind Farm","US","USA0058690"
"37.3300","-122.0100","Apple Campus 2 Fuel Cell","US","USA0059557"
"37.3300","-122.0100","Apple Campus 2 PV","US","USA0059473"
"35.5883","-81.2667","Apple Data Center - Fuel Cell 1&2","US","USA0058264"
"35.7389","-81.2078","Apple Data Center - PV2","US","USA0058701"
"35.5881","-81.2520","Apple Data Center PV","US","USA0057994"
"35.7150","-81.1500","Apple Data Center PV3","US","USA0059474"
"35.6294","-81.1569","Apple One","US","USA0058828"
"45.1576","-92.7162","Apple River","US","USA0006231"
"44.2539","-88.4096","Appleton","US","USA0004043"
"39.9647","-75.6578","Aqua Ingrams Mill","US","USA0057280"
"34.8147","-105.0108","Aragonne Wind LLC","US","USA0056336"
"39.6384","-104.6742","Arapahoe 3 Community Solar Array","US","USA0060724"
"39.6692","-105.0018","Arapahoe Combustion Turbine Project","US","USA0055200"
"36.4611","-80.6006","Ararat Rock Solar  LLC","US","USA0058492"
"35.3964","-77.7036","Arba Solar  LLC","US","USA0058801"
"34.3869","-97.1369","Arbuckle Mountain Wind Farm LLC","US","USA0059234"
"44.2524","-91.5034","Arcadia Electric","US","USA0004100"
"39.9861","-84.5503","Arcanum","US","USA0002902"
"39.9867","-84.5513","Arcanum Peaking","US","USA0007781"
"41.6350","-87.1387","ArcelorMittal Burns Harbor","US","USA0010245"
"41.6638","-87.4523","ArcelorMittal Indiana Harbor West","US","USA0010397"
"41.2119","-80.8176","ArcelorMittal Warren","US","USA0054207"
"41.4739","-81.6728","Arcelormittal Cleveland Inc","US","USA0010398"
"41.4850","-75.5406","Archbald Power Station","US","USA0050279"
"39.4450","-76.2170","Archdiocese of Baltimore J","US","USA0060662"
"39.4450","-76.2170","Archdiocese of Baltimore L","US","USA0060663"
"41.9221","-91.6875","Archer Daniels Midland Cedar Rapids","US","USA0010864"
"41.8206","-90.2097","Archer Daniels Midland Clinton","US","USA0010860"
"41.4164","-97.2863","Archer Daniels Midland Columbus","US","USA0057046"
"39.8701","-88.8908","Archer Daniels Midland Decatur","US","USA0010865"
"41.6244","-93.5845","Archer Daniels Midland Des Moines","US","USA0010861"
"40.8665","-96.6145","Archer Daniels Midland Lincoln","US","USA0010862"
"44.1871","-93.9924","Archer Daniels Midland Mankato","US","USA0010863"
"40.6772","-89.6049","Archer Daniels Midland Peoria","US","USA0010866"
"33.9397","-77.9905","Archer Daniels Midland Southport","US","USA0054316"
"41.7165","-87.9706","Argonne National Laboratory CHP","US","USA0060742"
"35.7650","-117.3833","Argus Cogen Plant","US","USA0010684"
"42.7019","-89.8697","Argyle","US","USA0007810"
"44.0449","-92.9886","Aries Community Solar","US","USA0060938"
"33.4172","-111.9283","Arizona State University CHP","US","USA0058199"
"32.6878","-114.4961","Arizona Western College PV","US","USA0057765"
"37.1106","-100.8036","Arkalon Ethanol LLC","US","USA0058192"
"35.3110","-93.2351","Arkansas Nuclear One","US","USA0008055"
"32.6391","-97.2429","Arlington Outlet Hydroelectric Generator","US","USA0061355"
"33.3417","-112.8897","Arlington Valley Energy Facility","US","USA0055282"
"33.3050","-112.8339","Arlington Valley Solar Energy II","US","USA0057680"
"45.7167","-120.2008","Arlington Wind Power Project","US","USA0056855"
"41.7619","-76.8553","Armenia Mountain Wind Farm","US","USA0057044"
"40.6380","-79.3517","Armstrong","US","USA0055347"
"35.7792","-81.1756","Arndt Farm","US","USA0058315"
"41.4219","-100.1956","Arnold","US","USA0002216"
"45.7517","-91.2028","Arpin Dam","US","USA0003995"
"34.6550","-118.0511","Arrache 4006","US","USA0058445"
"34.6506","-118.0519","Arrache 4013","US","USA0058446"
"34.6478","-118.0611","Arrache 8083","US","USA0058447"
"43.5950","-115.9233","Arrowrock Hydroelectric Project","US","USA0056997"
"32.5181","-93.7611","Arsenal Hill","US","USA0001416"
"40.5916","-74.2000","Arthur Kill Generating Station","US","USA0002490"
"29.2570","-98.3840","Arthur Von Rosenberg","US","USA0007512"
"44.6900","-106.1092","Arvada","US","USA0008028"
"30.4522","-84.4000","Arvah B Hopkins","US","USA0000688"
"32.1081","-110.8247","Arzon Solar UASTP Solar Power Station","US","USA0057930"
"37.3613","-94.5893","Asbury","US","USA0002076"
"29.2558","-95.2103","Ascend Performance Materials Texas Inc.","US","USA0010418"
"43.4011","-72.4203","Ascutney","US","USA0003708"
"42.6800","-71.8300","Ashby Duffy CSG Solar Farm","US","USA0061399"
"33.6417","-94.1083","Ashdown","US","USA0054104"
"35.4731","-82.5417","Asheville","US","USA0002706"
"37.1938","-99.7631","Ashland","US","USA0001259"
"36.1261","-80.7989","Ashley Solar Farm","US","USA0059566"
"41.9490","-74.2063","Ashokan","US","USA0000088"
"41.8900","-80.7612","Ashtabula","US","USA0055990"
"47.1244","-97.8961","Ashtabula Wind Energy Center","US","USA0057032"
"47.2924","-97.9317","Ashtabula Wind II LLC","US","USA0057121"
"47.1242","-97.8956","Ashtabula Wind III LLC","US","USA0057387"
"44.0786","-111.4973","Ashton","US","USA0000825"
"34.7912","-78.0121","Aspen Solar  LLC","US","USA0059694"
"36.5522","-120.3525","Aspiration G","US","USA0059737"
"40.7825","-73.8964","Astoria Energy","US","USA0055375"
"40.7813","-73.8966","Astoria Energy II","US","USA0057664"
"40.7870","-73.9048","Astoria Gas Turbines","US","USA0055243"
"40.7877","-73.9126","Astoria Generating Station","US","USA0008906"
"34.7695","-102.0524","Astra Wind Farm","US","USA0060856"
"29.9522","-95.2422","Atascosita","US","USA0055526"
"44.9455","-69.6607","Athens Energy","US","USA0060457"
"42.2728","-73.8492","Athens Generating Plant","US","USA0055405"
"33.9625","-83.3981","Athens Regional Medical Center","US","USA0055319"
"34.8970","-77.7952","Atkinson Farm Solar","US","USA0060982"
"33.7611","-84.3892","Atlanta Gift Mart LP","US","USA0054877"
"41.4090","-95.0000","Atlantic","US","USA0001124"
"39.3639","-74.4408","Atlantic City Convention Center","US","USA0056900"
"39.5199","-75.0290","Atlantic Coast Freezers Solar Facility","US","USA0058360"
"33.0147","-89.6753","Attala","US","USA0055220"
"45.1409","-94.7697","Atwater Solar","US","USA0060521"
"35.8950","-119.5108","Atwell Island","US","USA0058366"
"35.8150","-119.4597","Atwell Island West Solar","US","USA0059414"
"40.3883","-95.8464","Auburn","US","USA0002215"
"42.9441","-76.5939","Auburn LFG Energy Facility","US","USA0057636"
"42.9278","-76.5921","Auburn State Street","US","USA0008009"
"28.0535","-81.8059","Auburndale Peaker Energy Center","US","USA0055833"
"39.3092","-91.5369","Audrain Generating Station","US","USA0055234"
"35.3281","-81.6219","Audrey Solar","US","USA0058732"
"41.2372","-84.3998","Auglaize Hydro","US","USA0007657"
"40.7649","-94.4756","August Wind Farm","US","USA0061644"
"37.6785","-96.9719","Augusta Electric Plant No 1","US","USA0001261"
"37.6861","-96.9650","Augusta Electric Plant No 2","US","USA0006791"
"35.5997","-77.6391","Augustus Farm  LLC","US","USA0060313"
"58.3875","-134.6446","Auke Bay","US","USA0007250"
"41.8151","-88.2265","Aurora","US","USA0055279"
"64.8477","-147.7351","Aurora Energy LLC Chena","US","USA0000079"
"30.2934","-97.7844","Austin","US","USA0003594"
"30.3344","-97.6217","Austin Gas Recovery","US","USA0056524"
"35.3050","-81.1373","Auten Road Farm  LLC","US","USA0060634"
"44.4131","-96.4325","Autumn Hills LLC","US","USA0055566"
"20.5960","-156.3180","Auwahi Wind Energy","US","USA0057996"
"36.4237","-79.9525","Avalon Hydropower","US","USA0054801"
"32.0014","-110.9606","Avalon Solar","US","USA0059168"
"32.0009","-110.9584","Avalon Solar II","US","USA0060062"
"35.9897","-120.1100","Avenal Park","US","USA0057359"
"41.7807","-89.6894","Avenue A Generator Sets","US","USA0007854"
"41.5045","-82.0546","Avon Lake","US","USA0002836"
"27.5794","-81.4928","Avon Park","US","USA0000624"
"32.3717","-111.2828","Avra Valley Solar","US","USA0057657"
"39.7475","-80.8547","Axiall Natrium Plant","US","USA0050491"
"30.2586","-91.1850","Axiall Plaquemine","US","USA0055051"
"42.5761","-72.6100","Axio Green LLC","US","USA0058702"
"37.7342","-120.9956","Axium Modesto Solar","US","USA0058039"
"43.5978","-71.7177","Ayers Island","US","USA0002355"
"42.7919","-71.1775","Ayers Village Solar","US","USA0059463"
"35.2831","-81.6153","Ayrshire","US","USA0058792"
"32.9808","-82.5917","Azalea Solar  LLC","US","USA0058482"
"44.9439","-70.9975","Aziscohos Hydroelectric Project","US","USA0050999"
"34.1548","-117.9093","Azusa","US","USA0006449"
"33.6887","-117.8348","B Braun Medical","US","USA0050200"
"39.2908","-74.6364","B L England","US","USA0002378"
"43.6514","-95.3755","B&K Energy Systems LLC","US","USA0056210"
"45.0695","-93.6432","B.R. Corcoran CSG","US","USA0061453"
"45.6650","-94.2254","B.R. Sartell CSG","US","USA0061454"
"45.6236","-94.0782","B.R. Sauk Rapids CSG","US","USA0061455"
"29.0020","-95.3940","BASF Freeport Works","US","USA0055311"
"40.6972","-74.3050","BBB Corporate Headquarters","US","USA0058093"
"43.6183","-95.4253","BC Energy LLC","US","USA0056624"
"40.0742","-74.6656","BC Landfill Energy LLC","US","USA0057847"
"42.1750","-120.3598","BC Solar","US","USA0060616"
"34.9705","-80.3896","BG Stewart Solar Farm  LLC","US","USA0059930"
"33.9300","-84.2378","BJ Gas Recovery","US","USA0054392"
"42.0197","-71.6041","BJ's Wholesale Club  Inc- Uxbridge","US","USA0060116"
"40.0985","-74.8259","BJ's Wholesale Club Inc Dist Center","US","USA0060227"
"34.8942","-82.1783","BMW Manufacturing Co","US","USA0058173"
"39.9390","-75.1080","BNB Camden Solar","US","USA0061893"
"33.8153","-118.2358","BP Carson Refinery","US","USA0050540"
"28.5707","-96.8333","BP Chemicals Green Lake Plant","US","USA0050404"
"41.8108","-88.1486","BP Naperville Cogeneration Facility","US","USA0050722"
"39.1664","-94.6969","BPU Solar Farm","US","USA0061313"
"36.3725","-78.5985","BRE","US","USA0059706"
"41.7956","-71.2266","BWC Swan Pond River","US","USA0060067"
"42.0853","-71.5267","BWC Wading River One  Two  Three CSG","US","USA0061069"
"43.8169","-111.7858","BYUI Central Energy Facility","US","USA0059496"
"26.8616","-81.7510","Babcock Solar Energy Center","US","USA0059993"
"39.2997","-76.4942","Back River Waste Water Treatment","US","USA0059026"
"41.5428","-72.0936","Backus Microgrid Project","US","USA0059415"
"31.3869","-84.0800","Baconton Power Plant","US","USA0055304"
"35.0075","-82.9975","Bad Creek","US","USA0007125"
"33.4980","-112.8135","Badger 1","US","USA0058262"
"35.4837","-119.0299","Badger Creek Limited","US","USA0010650"
"27.2231","-97.7892","Baffin Wind","US","USA0057927"
"35.7875","-78.1397","Bailey Farm LLC","US","USA0059127"
"41.6450","-87.1225","Bailly","US","USA0000995"
"36.0724","-79.3475","Bakatsias Solar","US","USA0061527"
"40.5264","-123.7256","Baker Creek Hydroelectric","US","USA0059428"
"36.2703","-77.0603","Baker PV 1","US","USA0059517"
"39.5703","-77.3634","Baker Point","US","USA0061519"
"35.3176","-118.9899","Bakersfield 111","US","USA0059948"
"35.4118","-118.9686","Bakersfield College Solar 01","US","USA0057655"
"35.3300","-118.9931","Bakersfield Industrial PV 1","US","USA0061118"
"35.3250","-118.9815","Bakersfield PV 1","US","USA0061117"
"36.9091","-119.0877","Balch 1","US","USA0000217"
"36.9089","-119.0876","Balch 2","US","USA0000218"
"45.2694","-122.7717","Baldock Solar Highway","US","USA0057882"
"38.7745","-95.1867","Baldwin City Plant No 1","US","USA0001262"
"38.7649","-95.1920","Baldwin City Plant No 2","US","USA0008020"
"38.2050","-89.8544","Baldwin Energy Complex","US","USA0000889"
"47.1133","-100.7086","Baldwin Wind LLC","US","USA0057347"
"36.5181","-100.8472","Balko Wind LLC","US","USA0058900"
"43.1269","-72.7761","Ball Mountain Hydro","US","USA0059040"
"35.4589","-79.1739","Balsam","US","USA0059828"
"39.4360","-76.2200","Baltimore City B","US","USA0060664"
"39.4360","-76.2200","Baltimore City D","US","USA0060665"
"39.4360","-76.2200","Baltimore City F","US","USA0060666"
"39.4360","-76.2200","Baltimore City G","US","USA0060667"
"43.2926","-94.2171","Bancroft","US","USA0001125"
"29.6810","-99.7622","Bandera Electric Coop PV","US","USA0061205"
"33.7708","-84.3861","Bank of America Plaza","US","USA0055152"
"33.4587","-87.3568","Bankhead Dam","US","USA0000002"
"42.7878","-112.3656","Bannock County LFG to Energy","US","USA0059529"
"30.3145","-81.6627","Baptist Medical Center","US","USA0010008"
"43.6136","-70.5525","Bar Mills","US","USA0001481"
"43.7219","-105.7689","Barber Creek","US","USA0008030"
"43.5610","-116.1213","Barber Dam","US","USA0010735"
"30.9600","-103.3500","Barilla Solar","US","USA0058710"
"44.0867","-70.2297","Barker Lower","US","USA0010728"
"34.6356","-78.9287","Barker Solar  LLC","US","USA0061194"
"37.0217","-88.2211","Barkley","US","USA0001371"
"27.6064","-97.3117","Barney M Davis","US","USA0004939"
"36.2692","-76.2995","Barnhill Road Solar  LLC","US","USA0060782"
"41.6597","-70.3956","Barnstable Landfill","US","USA0059081"
"33.2370","-81.3510","Barnwell Solar","US","USA0061327"
"42.3620","-72.1090","Barre II Solar Project","US","USA0059766"
"33.8073","-117.9832","Barre Peaker","US","USA0056474"
"41.9463","-71.8838","Barrett Farm Solar - Phase I","US","USA0061728"
"42.1622","-71.8645","Barrett PV","US","USA0061342"
"45.4019","-91.8404","Barron","US","USA0004102"
"71.2920","-156.7786","Barrow","US","USA0007173"
"31.0069","-88.0103","Barry","US","USA0000003"
"40.1671","-111.4995","Bartholomew","US","USA0003688"
"32.6620","-85.0916","Bartletts Ferry","US","USA0000702"
"33.0680","-98.3377","Barton Chapel Wind Farm","US","USA0057156"
"44.7254","-72.1840","Barton Solar Farm","US","USA0059741"
"43.3930","-93.0910","Barton Windpower LLC","US","USA0056765"
"39.3631","-106.8219","Basalt","US","USA0007458"
"42.7893","-70.8800","Bashaw Solar CSG 1  LLC","US","USA0060866"
"45.9293","-112.5194","Basin Creek Plant","US","USA0055866"
"42.6944","-74.9242","Bassett Medical Center","US","USA0054863"
"30.1458","-97.5500","Bastrop Energy Center","US","USA0055168"
"42.9828","-78.1592","Batavia Power Plant","US","USA0054593"
"34.3356","-89.9275","Batesville Generation Facility","US","USA0055063"
"38.2089","-79.8000","Bath County","US","USA0006167"
"64.8167","-147.7250","Battery Energy Storage System","US","USA0057583"
"40.2603","-82.8331","Battery Utility of Ohio","US","USA0058475"
"42.3221","-85.2043","Battle Creek Mill","US","USA0058052"
"36.0586","-77.7608","Battleboro Farm","US","USA0060369"
"35.2200","-81.3300","Battleground","US","USA0059038"
"38.8608","-84.6556","Bavarian LFGTE","US","USA0056277"
"32.2831","-90.9306","Baxter Wilson","US","USA0002050"
"30.2661","-85.5207","Bay County Waste to Energy","US","USA0010250"
"46.5872","-90.9017","Bay Front","US","USA0003982"
"41.6883","-83.4847","Bay View Backup Power Facility","US","USA0058269"
"41.6883","-83.4847","Bay View Cogeneration Facility","US","USA0058263"
"45.7644","-84.7381","Bay Windpower I","US","USA0055944"
"32.9697","-100.5242","BayWa r.e Mozart LLC","US","USA0058048"
"27.7581","-82.6353","Bayboro","US","USA0000627"
"35.1483","-76.8102","Bayboro Solar Farm","US","USA0061528"
"40.6528","-74.0915","Bayonne Energy Center","US","USA0056964"
"40.6528","-74.1178","Bayonne MUA- Leitner-Poma Wind Turbine","US","USA0059797"
"40.6553","-74.1124","Bayonne Plant Holding LLC","US","USA0050497"
"29.6225","-95.0458","Bayou Cogen Plant","US","USA0010298"
"30.2825","-92.5997","Bayou Cove Peaking Power","US","USA0055433"
"34.6678","-118.2981","Bayshore Solar A  LLC","US","USA0060481"
"34.6783","-118.3026","Bayshore Solar B  LLC","US","USA0060474"
"34.6813","-118.3141","Bayshore Solar C  LLC","US","USA0060475"
"40.6107","-73.7622","Bayswater Peaking Facility LLC","US","USA0055699"
"29.7731","-94.9019","Baytown Energy Center","US","USA0055327"
"37.2717","-75.9682","Bayview","US","USA0003782"
"39.9094","-74.1780","Bayville Central Facility","US","USA0054569"
"40.6376","-74.2212","Bayway Refinery","US","USA0056294"
"35.2658","-117.9992","Beacon Solar Plant Site 2","US","USA0059309"
"35.2489","-118.0344","Beacon Solar Plant Site 5","US","USA0059308"
"40.5345","-121.9591","Bear Creek","US","USA0050156"
"35.2427","-83.0720","Bear Creek Dam","US","USA0002741"
"35.5403","-79.4491","Bear Creek Solar","US","USA0061351"
"38.1364","-121.1489","Bear Creek Solar","US","USA0058508"
"37.6956","-78.2853","Bear Garden","US","USA0056807"
"35.4192","-118.9266","Bear Mountain Limited","US","USA0010649"
"42.6839","-72.9599","Bear Swamp","US","USA0008005"
"33.1662","-117.0166","Bear Valley","US","USA0000457"
"34.2506","-116.9025","Bear Valley Power Plant","US","USA0056346"
"36.2761","-78.3772","BearPond Solar Center LLC","US","USA0058955"
"43.0191","-74.7413","Beardslee","US","USA0002543"
"38.2026","-120.0770","Beardsley","US","USA0000414"
"34.6100","-77.9242","Bearford Farm Solar Project","US","USA0059567"
"40.3302","-96.8082","Beatrice","US","USA0008000"
"35.4560","-77.1340","Beaufort Solar  LLC","US","USA0059887"
"46.1724","-123.1739","Beaver","US","USA0008073"
"40.1303","-99.8278","Beaver City","US","USA0002217"
"42.8475","-108.3136","Beaver Creek Gas Plant","US","USA0055278"
"42.1070","-94.1646","Beaver Creek Wind","US","USA0061079"
"41.6114","-76.8431","Beaver Dam","US","USA0058811"
"36.4215","-93.8474","Beaver Dam","US","USA0000182"
"55.3798","-131.4703","Beaver Falls","US","USA0006580"
"45.7291","-85.5244","Beaver Island","US","USA0007831"
"44.4967","-69.3500","Beaver Ridge Wind","US","USA0057130"
